time,open,high,low,close,volume
2023-01-01T01:45:00+00:00,1.0997265620760577,1.0997661232026077,1.0997165333648664,1.099728201787507,176
2023-01-01T01:50:00+00:00,1.099728201787507,1.099790392648755,1.0997249121501627,1.0997259043704832,348
2023-01-01T01:55:00+00:00,1.0997259043704832,1.099754291191093,1.099621350991414,1.0996421390408397,120
2023-01-01T02:00:00+00:00,1.0996421390408397,1.0996434449108015,1.0995850606043411,1.099608110013062,371
2023-01-01T02:05:00+00:00,1.099608110013062,1.0996606727267166,1.0995443429762835,1.0996201948184645,355
2023-01-01T02:10:00+00:00,1.0996201948184645,1.0997123545608007,1.0995588477409788,1.0996933022044029,333
2023-01-01T02:15:00+00:00,1.0996933022044029,1.0996981742942493,1.099685915291965,1.099691746237779,419
2023-01-01T02:20:00+00:00,1.099691746237779,1.099886167986408,1.0996912744251752,1.0998176466466874,224
2023-01-01T02:25:00+00:00,1.0998176466466874,1.099858465371518,1.099647168507711,1.0996816127009241,282
2023-01-01T02:30:00+00:00,1.0996816127009241,1.099812077371191,1.09965630902691,1.0998104459139397,440
2023-01-01T02:35:00+00:00,1.0998104459139397,1.099858295868245,1.0995018474306228,1.099601337504239,495
2023-01-01T02:40:00+00:00,1.099601337504239,1.0996693452680477,1.0994605095369696,1.099493771348492,241
2023-01-01T02:45:00+00:00,1.099493771348492,1.0994986601658565,1.0994299791119686,1.0994920435808004,448
2023-01-01T02:50:00+00:00,1.0994920435808004,1.0997035927437808,1.099444972198385,1.0996511616738174,107
2023-01-01T02:55:00+00:00,1.0996511616738174,1.099743842900943,1.0995537833488447,1.0995980386800646,475
2023-01-01T03:00:00+00:00,1.0995980386800646,1.0996542106210911,1.0995943284325798,1.0996195452480704,90
2023-01-01T03:05:00+00:00,1.0996195452480704,1.0997733010895345,1.0995899775473796,1.099723770105544,85
2023-01-01T03:10:00+00:00,1.099723770105544,1.099830850749559,1.0996721035261505,1.0998223463811085,331
2023-01-01T03:15:00+00:00,1.0998223463811085,1.0999377753103947,1.0997696090599869,1.099906643301469,360
2023-01-01T03:20:00+00:00,1.099906643301469,1.0999226628937293,1.099780147805037,1.099858597876021,152
2023-01-01T03:25:00+00:00,1.099858597876021,1.0998702379853578,1.099778703179178,1.0998277974305455,393
2023-01-01T03:30:00+00:00,1.0998277974305455,1.099871205908532,1.099752851957487,1.0997780916731645,165
2023-01-01T03:35:00+00:00,1.0997780916731645,1.099787578475628,1.0997704138194322,1.099774450369796,333
2023-01-01T03:40:00+00:00,1.099774450369796,1.0998173098345447,1.0997107467077911,1.099782318603459,167
2023-01-01T03:45:00+00:00,1.099782318603459,1.0998434136703572,1.0997771272851353,1.099831896949895,219
2023-01-01T03:50:00+00:00,1.099831896949895,1.0999018447456068,1.099814975247309,1.0998859686656564,117
2023-01-01T03:55:00+00:00,1.0998859686656564,1.0999032083321236,1.0997362951263838,1.0998382971144778,345
2023-01-01T04:00:00+00:00,1.0998382971144778,1.0998532682720885,1.0996895213540019,1.0997010080937282,99
2023-01-01T04:05:00+00:00,1.0997010080937282,1.0997263185703994,1.099613878755056,1.099653203840234,260
2023-01-01T04:10:00+00:00,1.099653203840234,1.0996698264825526,1.0994608399126344,1.0995275162120557,100
2023-01-01T04:15:00+00:00,1.0995275162120557,1.0996024411820133,1.0992941922172759,1.0993241912629397,459
2023-01-01T04:20:00+00:00,1.0993241912629397,1.099392952144703,1.099304173653413,1.0993640752855058,266
2023-01-01T04:25:00+00:00,1.0993640752855058,1.099468733123197,1.099313145560339,1.099446117041192,497
2023-01-01T04:30:00+00:00,1.099446117041192,1.0995487364861516,1.099405410762014,1.0995236504233057,75
2023-01-01T04:35:00+00:00,1.0995236504233057,1.0995596227411366,1.0993961618682804,1.0994471033152209,57
2023-01-01T04:40:00+00:00,1.0994471033152209,1.0996493227705844,1.0994295777131535,1.0996272153723137,298
2023-01-01T04:45:00+00:00,1.0996272153723137,1.0997265275741799,1.0995770983539597,1.0995887841329703,80
2023-01-01T04:50:00+00:00,1.0995887841329703,1.0995951295511193,1.099500558572113,1.0995923061871675,451
2023-01-01T04:55:00+00:00,1.0995923061871675,1.0997596480994887,1.0995776794019314,1.0997092924931833,424
2023-01-01T05:00:00+00:00,1.0997092924931833,1.0998138304315814,1.09970357418687,1.0998119988119128,201
2023-01-01T05:05:00+00:00,1.0998119988119128,1.099815497427039,1.0997503471957761,1.0997673494196514,426
2023-01-01T05:10:00+00:00,1.0997673494196514,1.099789100909875,1.099577994784942,1.099640005919682,307
2023-01-01T05:15:00+00:00,1.099640005919682,1.0997319083863029,1.0996101516076957,1.0996780954927265,79
2023-01-01T05:20:00+00:00,1.0996780954927265,1.0997156220027704,1.0996517157025205,1.0997106374019976,395
2023-01-01T05:25:00+00:00,1.0997106374019976,1.0998432725526368,1.0996718300886417,1.0998104140242857,341
2023-01-01T05:30:00+00:00,1.0998104140242857,1.099880969355887,1.099772278558869,1.0998138064459133,348
2023-01-01T05:35:00+00:00,1.0998138064459133,1.0998538035072185,1.0997404130407866,1.099757789063847,183
2023-01-01T05:40:00+00:00,1.099757789063847,1.0998707165274393,1.0997542240800944,1.099794615891206,393
2023-01-01T05:45:00+00:00,1.099794615891206,1.0999092958570325,1.0997508338862592,1.099875555167158,434
2023-01-01T05:50:00+00:00,1.099875555167158,1.099889144441828,1.099828978737553,1.0998864566542879,101
2023-01-01T05:55:00+00:00,1.0998864566542879,1.0999174741368394,1.0998009040237537,1.0998162836013816,185
2023-01-01T06:00:00+00:00,1.0998162836013816,1.099901279402951,1.099782302591521,1.0998670221835458,195
2023-01-01T06:05:00+00:00,1.0998670221835458,1.0999448191202412,1.0997877771210232,1.0998929405955402,410
2023-01-01T06:10:00+00:00,1.0998929405955402,1.100028823879286,1.0997977723433128,1.099819313797576,391
2023-01-01T06:15:00+00:00,1.099819313797576,1.0998365747663819,1.0996897560943217,1.0997282398332158,389
2023-01-01T06:20:00+00:00,1.0997282398332158,1.0999218120956205,1.0997187100221744,1.0998596588179752,430
2023-01-01T06:25:00+00:00,1.0998596588179752,1.1000654511146075,1.099846572667554,1.1000277892511205,359
2023-01-01T06:30:00+00:00,1.1000277892511205,1.100091001507539,1.099990324399074,1.1000465765796819,308
2023-01-01T06:35:00+00:00,1.1000465765796819,1.1001548634156568,1.0998948871754985,1.099902703478148,483
2023-01-01T06:40:00+00:00,1.099902703478148,1.1000335327992414,1.0998955240552297,1.1000112793553092,220
2023-01-01T06:45:00+00:00,1.1000112793553092,1.1000206985705425,1.0999204504450555,1.0999910167438298,184
2023-01-01T06:50:00+00:00,1.0999910167438298,1.1000832926935404,1.0999733779725116,1.1000374175080387,107
2023-01-01T06:55:00+00:00,1.1000374175080387,1.100129651442427,1.099892396660577,1.0999395703487826,126
2023-01-01T07:00:00+00:00,1.0999395703487826,1.0999663706943137,1.0997702394304052,1.0997948285954426,115
2023-01-01T07:05:00+00:00,1.0997948285954426,1.0998408158709654,1.0997608488660648,1.0997732213625515,457
2023-01-01T07:10:00+00:00,1.0997732213625515,1.0997990183422663,1.0997257796117315,1.099796538519629,391
2023-01-01T07:15:00+00:00,1.099796538519629,1.0999612416248072,1.099744158888648,1.0998917459020587,497
2023-01-01T07:20:00+00:00,1.0998917459020587,1.0999303771099875,1.0997348566708989,1.0997999168833603,492
2023-01-01T07:25:00+00:00,1.0997999168833603,1.099999867926179,1.0997234427339404,1.0999530056750841,140
2023-01-01T07:30:00+00:00,1.0999530056750841,1.099974612400898,1.0999492172636804,1.0999670168037454,260
2023-01-01T07:35:00+00:00,1.0999670168037454,1.09999921534726,1.0998016635807166,1.0998962210251642,465
2023-01-01T07:40:00+00:00,1.0998962210251642,1.0999270429084955,1.0998814240825445,1.09989760009096,69
2023-01-01T07:45:00+00:00,1.09989760009096,1.0999199653930578,1.0997960037041614,1.0998235305129331,468
2023-01-01T07:50:00+00:00,1.0998235305129331,1.099911786962297,1.099780110392526,1.0998890479859076,164
2023-01-01T07:55:00+00:00,1.0998890479859076,1.0999214426670458,1.0997386784313046,1.0997435309453951,218
2023-01-01T08:00:00+00:00,1.0997435309453951,1.0997621922860343,1.0997321512287699,1.099738942921696,310
2023-01-01T08:05:00+00:00,1.099738942921696,1.0998527753391516,1.0995831127829725,1.0996661688459124,324
2023-01-01T08:10:00+00:00,1.0996661688459124,1.0996764938882695,1.099629905984126,1.0996577673726868,347
2023-01-01T08:15:00+00:00,1.0996577673726868,1.0996959600663108,1.099605992677649,1.09961515322314,105
2023-01-01T08:20:00+00:00,1.09961515322314,1.099641413429699,1.0995433100351817,1.09955545880756,311
2023-01-01T08:25:00+00:00,1.09955545880756,1.0996355697910492,1.0994016515789646,1.0994728586962745,147
2023-01-01T08:30:00+00:00,1.0994728586962745,1.099551363745153,1.0993560005806793,1.0994699670720645,325
2023-01-01T08:35:00+00:00,1.0994699670720645,1.0995186074585097,1.0993604895128068,1.099472741430541,427
2023-01-01T08:40:00+00:00,1.099472741430541,1.099514532465562,1.0993703167624842,1.0994371614006984,219
2023-01-01T08:45:00+00:00,1.0994371614006984,1.0995410784881308,1.0993855962391443,1.099488303986043,113
2023-01-01T08:50:00+00:00,1.099488303986043,1.0995298004917773,1.0994577239408752,1.09947636886041,256
2023-01-01T08:55:00+00:00,1.09947636886041,1.0995742561983677,1.0994162591096277,1.0995535529178442,148
2023-01-01T09:00:00+00:00,1.0995535529178442,1.0996104608159105,1.099340053087422,1.099387659476377,365
2023-01-01T09:05:00+00:00,1.099387659476377,1.0994339626779879,1.0992119908774334,1.0992334623956,476
2023-01-01T09:10:00+00:00,1.0992334623956,1.0993001938661695,1.0991738917042984,1.0993000889886395,385
2023-01-01T09:15:00+00:00,1.0993000889886395,1.0993695348145676,1.0992515659128683,1.0993458583355977,395
2023-01-01T09:20:00+00:00,1.0993458583355977,1.09942231627476,1.0992733428385135,1.0993671735300439,136
2023-01-01T09:25:00+00:00,1.0993671735300439,1.0993893116117144,1.0992506878388884,1.0992850213434757,389
2023-01-01T09:30:00+00:00,1.0992850213434757,1.0993185221745643,1.0992025975988562,1.0992373551726293,394
2023-01-01T09:35:00+00:00,1.0992373551726293,1.099270940717283,1.0990327273153586,1.0991169058486667,125
2023-01-01T09:40:00+00:00,1.0991169058486667,1.0991827210550393,1.0990207421816844,1.0991769928155792,87
2023-01-01T09:45:00+00:00,1.0991769928155792,1.0993022302482605,1.0991481755301464,1.099202063604088,344
2023-01-01T09:50:00+00:00,1.099202063604088,1.0993176923657917,1.0991646908624155,1.0992451518885469,385
2023-01-01T09:55:00+00:00,1.0992451518885469,1.0992884515960146,1.099147526774484,1.0992481018925444,490
2023-01-01T10:00:00+00:00,1.0992481018925444,1.0992772606200507,1.0992203782568173,1.099253709817083,406
2023-01-01T10:05:00+00:00,1.099253709817083,1.0992930448746165,1.0992519026582614,1.0992770965149348,177
2023-01-01T10:10:00+00:00,1.0992770965149348,1.0993258835127382,1.0992396978130508,1.0993132778179757,321
2023-01-01T10:15:00+00:00,1.0993132778179757,1.0994476490066667,1.0993081654405608,1.0993805759721758,436
2023-01-01T10:20:00+00:00,1.0993805759721758,1.0995103525887684,1.0993692030892117,1.09946693456812,475
2023-01-01T10:25:00+00:00,1.09946693456812,1.099512225930415,1.0993446756807488,1.0993746901080965,131
2023-01-01T10:30:00+00:00,1.0993746901080965,1.0994313784949568,1.0993697339354045,1.0993719090280472,376
2023-01-01T10:35:00+00:00,1.0993719090280472,1.0994477447578315,1.0992864757287064,1.0994329385875303,298
2023-01-01T10:40:00+00:00,1.0994329385875303,1.0994615777846988,1.0993526962153368,1.0993889483263934,189
2023-01-01T10:45:00+00:00,1.0993889483263934,1.099474785982933,1.0992982419269208,1.099420488327889,91
2023-01-01T10:50:00+00:00,1.099420488327889,1.0994864674584692,1.0993934859525125,1.0994587637573519,82
2023-01-01T10:55:00+00:00,1.0994587637573519,1.099497324582073,1.0993191889448586,1.0993420369755196,288
2023-01-01T11:00:00+00:00,1.0993420369755196,1.099359221226413,1.0992007814118512,1.0992958619063706,349
2023-01-01T11:05:00+00:00,1.0992958619063706,1.099389519615486,1.0992925603029164,1.0993801534238665,500
2023-01-01T11:10:00+00:00,1.0993801534238665,1.099437333460949,1.099333629356317,1.0993886472299461,435
2023-01-01T11:15:00+00:00,1.0993886472299461,1.0994734579188068,1.0993214486938196,1.0993922427157838,477
2023-01-01T11:20:00+00:00,1.0993922427157838,1.0994326543259085,1.0992120088460142,1.0992771600527826,162
2023-01-01T11:25:00+00:00,1.0992771600527826,1.0993169720886495,1.0992439558916225,1.099246905625288,298
2023-01-01T11:30:00+00:00,1.099246905625288,1.0993271631709263,1.0992249879093892,1.0993189551099953,134
2023-01-01T11:35:00+00:00,1.0993189551099953,1.099379402516004,1.0991517145204337,1.0992462988076217,368
2023-01-01T11:40:00+00:00,1.0992462988076217,1.099269481491986,1.099015002626177,1.0990767934519665,92
2023-01-01T11:45:00+00:00,1.0990767934519665,1.0990936439383114,1.0989921256570574,1.0990132262467334,286
2023-01-01T11:50:00+00:00,1.0990132262467334,1.0990751912548744,1.0989875050260383,1.0990398931903098,222
2023-01-01T11:55:00+00:00,1.0990398931903098,1.0991220719563732,1.0989911972706217,1.099118630340093,435
2023-01-01T12:00:00+00:00,1.099118630340093,1.0992150618593006,1.0990899641467653,1.0991992717011025,433
2023-01-01T12:05:00+00:00,1.0991992717011025,1.0994082384497048,1.0990696128370103,1.0991224540747626,229
2023-01-01T12:10:00+00:00,1.0991224540747626,1.0991467610970045,1.0991086335170317,1.0991281549691765,65
2023-01-01T12:15:00+00:00,1.0991281549691765,1.0991598403597025,1.0991125293634814,1.0991229100977662,60
2023-01-01T12:20:00+00:00,1.0991229100977662,1.099148404190528,1.099056727189007,1.0990810331949636,161
2023-01-01T12:25:00+00:00,1.0990810331949636,1.099125938929873,1.099072648481077,1.099088390217408,238
2023-01-01T12:30:00+00:00,1.099088390217408,1.0992026838892404,1.0990880687978444,1.0991432441498308,469
2023-01-01T12:35:00+00:00,1.0991432441498308,1.0991655021955447,1.099067646529971,1.0991046253331456,346
2023-01-01T12:40:00+00:00,1.0991046253331456,1.0991806900393495,1.0990490931165806,1.099173744153505,253
2023-01-01T12:45:00+00:00,1.099173744153505,1.0992047671721838,1.0989816992798707,1.0989936517715506,353
2023-01-01T12:50:00+00:00,1.0989936517715506,1.099059061767894,1.0988845213169642,1.098953518739649,485
2023-01-01T12:55:00+00:00,1.098953518739649,1.0990729170178835,1.0988706449307197,1.099036595312463,457
2023-01-01T13:00:00+00:00,1.099036595312463,1.099185332480092,1.09900626911282,1.0991764803884874,239
2023-01-01T13:05:00+00:00,1.0991764803884874,1.0993121673068764,1.0991461642402487,1.0992466305384943,56
2023-01-01T13:10:00+00:00,1.0992466305384943,1.099409899863252,1.0991463441037144,1.0993345586760679,375
2023-01-01T13:15:00+00:00,1.0993345586760679,1.0995038312663614,1.0992996163911375,1.0994607319095784,128
2023-01-01T13:20:00+00:00,1.0994607319095784,1.0994928103144377,1.0993032140030516,1.0993419592441998,463
2023-01-01T13:25:00+00:00,1.0993419592441998,1.0994174977129647,1.0992873682278033,1.099329132479177,288
2023-01-01T13:30:00+00:00,1.099329132479177,1.0993610443554391,1.09919953434443,1.0992108003038925,475
2023-01-01T13:35:00+00:00,1.0992108003038925,1.0994039677255922,1.0991946530457481,1.099366895509456,280
2023-01-01T13:40:00+00:00,1.099366895509456,1.0994270373548636,1.0993293546874405,1.099371179716907,64
2023-01-01T13:45:00+00:00,1.099371179716907,1.0994154832595238,1.0993205291428632,1.0993221147028862,299
2023-01-01T13:50:00+00:00,1.0993221147028862,1.0994435622021337,1.0992667247263999,1.0993566773734764,409
2023-01-01T13:55:00+00:00,1.0993566773734764,1.099542970448405,1.0993131051415166,1.099496507974846,314
2023-01-01T14:00:00+00:00,1.099496507974846,1.099536186686171,1.0994856846506489,1.0995294052094495,438
2023-01-01T14:05:00+00:00,1.0995294052094495,1.0995328595135783,1.0993824817984554,1.0994392292591644,414
2023-01-01T14:10:00+00:00,1.0994392292591644,1.0994443437713506,1.0992688162601096,1.0992983289106495,404
2023-01-01T14:15:00+00:00,1.0992983289106495,1.0993335241620112,1.0992245523342536,1.0993304189262592,238
2023-01-01T14:20:00+00:00,1.0993304189262592,1.0993407066005187,1.0991603396455711,1.0992342066288925,219
2023-01-01T14:25:00+00:00,1.0992342066288925,1.0993276153702234,1.0991900933678802,1.0992947920628748,206
2023-01-01T14:30:00+00:00,1.0992947920628748,1.099320625216643,1.0992858858011774,1.0992952708312453,324
2023-01-01T14:35:00+00:00,1.0992952708312453,1.09940680376814,1.0992720200431512,1.0993338794619953,148
2023-01-01T14:40:00+00:00,1.0993338794619953,1.0994102702649193,1.0993120907737082,1.0993540147545355,318
2023-01-01T14:45:00+00:00,1.0993540147545355,1.0994691751509573,1.0990582246098928,1.099138396385886,476
2023-01-01T14:50:00+00:00,1.099138396385886,1.0991927342689063,1.099134775692682,1.0991590024013933,323
2023-01-01T14:55:00+00:00,1.0991590024013933,1.099182722454843,1.099148103929287,1.0991720386478123,77
2023-01-01T15:00:00+00:00,1.0991720386478123,1.0991974754458271,1.0989854274308282,1.0990560645340852,301
2023-01-01T15:05:00+00:00,1.0990560645340852,1.0991780316075626,1.0990513445759587,1.0991717524184128,195
2023-01-01T15:10:00+00:00,1.0991717524184128,1.0991820493915174,1.0990814575157122,1.0990879664891922,491
2023-01-01T15:15:00+00:00,1.0990879664891922,1.0992046139650007,1.0990750071967879,1.099112607634224,255
2023-01-01T15:20:00+00:00,1.099112607634224,1.0991160075154165,1.0989974885808564,1.0990086398422465,465
2023-01-01T15:25:00+00:00,1.0990086398422465,1.0990479198144534,1.0989508238110497,1.098967192389133,177
2023-01-01T15:30:00+00:00,1.098967192389133,1.099125694521102,1.0988977654567793,1.099068097578738,165
2023-01-01T15:35:00+00:00,1.099068097578738,1.0990759609326424,1.098933002169548,1.098981286703281,276
2023-01-01T15:40:00+00:00,1.098981286703281,1.0990449926866623,1.0988924061347354,1.0989508685658715,80
2023-01-01T15:45:00+00:00,1.0989508685658715,1.0990599293129046,1.098898695767141,1.098996564614368,440
2023-01-01T15:50:00+00:00,1.098996564614368,1.0990450609190037,1.0989809698719422,1.0990118393178048,138
2023-01-01T15:55:00+00:00,1.0990118393178048,1.0990394711981881,1.0989637615627252,1.0989731236890428,259
2023-01-01T16:00:00+00:00,1.0989731236890428,1.098993661845909,1.0988624236426736,1.0988717245057387,411
2023-01-01T16:05:00+00:00,1.0988717245057387,1.0989488981994182,1.0987747322892978,1.0989286732491668,86
2023-01-01T16:10:00+00:00,1.0989286732491668,1.099033489979478,1.0988434115804628,1.0988599012803468,388
2023-01-01T16:15:00+00:00,1.0988599012803468,1.09887093166509,1.0987205199673817,1.098751831897995,108
2023-01-01T16:20:00+00:00,1.098751831897995,1.0987717893024151,1.098563091751078,1.0986416195066626,86
2023-01-01T16:25:00+00:00,1.0986416195066626,1.0987241570094994,1.0985284873111778,1.0985609492775952,354
2023-01-01T16:30:00+00:00,1.0985609492775952,1.0986259939652623,1.0985547592795337,1.0985611059239433,402
2023-01-01T16:35:00+00:00,1.0985611059239433,1.0986188796555825,1.0985132633565295,1.098601963243146,189
2023-01-01T16:40:00+00:00,1.098601963243146,1.0986021363377005,1.0984969710036212,1.0985094491621183,271
2023-01-01T16:45:00+00:00,1.0985094491621183,1.0985279344002559,1.0984417400466298,1.0985213338941826,63
2023-01-01T16:50:00+00:00,1.0985213338941826,1.0987633217273034,1.0984876903231486,1.098693932414398,60
2023-01-01T16:55:00+00:00,1.098693932414398,1.098768618171941,1.0986047858867567,1.0986049865368002,187
2023-01-01T17:00:00+00:00,1.0986049865368002,1.0986441021903026,1.0984579388089855,1.0984853361757672,276
2023-01-01T17:05:00+00:00,1.0984853361757672,1.098599806073036,1.0984694120245893,1.0985724607896434,349
2023-01-01T17:10:00+00:00,1.0985724607896434,1.0986084272716998,1.0983829793657176,1.0984382603451128,259
2023-01-01T17:15:00+00:00,1.0984382603451128,1.0984754837467556,1.0983571833103403,1.0984216794712616,489
2023-01-01T17:20:00+00:00,1.0984216794712616,1.0985099302488404,1.0983480059680415,1.0984663059593691,255
2023-01-01T17:25:00+00:00,1.0984663059593691,1.0984950734940844,1.0984080846561568,1.098470499282365,282
2023-01-01T17:30:00+00:00,1.098470499282365,1.0985432915186635,1.0984062850956,1.0985232507592488,492
2023-01-01T17:35:00+00:00,1.0985232507592488,1.0987639806768614,1.0985096162993209,1.098615729990996,386
2023-01-01T17:40:00+00:00,1.098615729990996,1.098718016697056,1.0985587566319215,1.0986772831274116,368
2023-01-01T17:45:00+00:00,1.0986772831274116,1.0987132601758005,1.0986072720061126,1.0987104243290007,439
2023-01-01T17:50:00+00:00,1.0987104243290007,1.098783594209789,1.0986824032613036,1.0987710357607874,500
2023-01-01T17:55:00+00:00,1.0987710357607874,1.098828356095516,1.09874692724503,1.0988202286331534,372
2023-01-01T18:00:00+00:00,1.0988202286331534,1.0988435983516647,1.098740769394422,1.0987752084943883,332
2023-01-01T18:05:00+00:00,1.0987752084943883,1.098890823519407,1.098755715469882,1.098860947904145,480
2023-01-01T18:10:00+00:00,1.098860947904145,1.098966734176679,1.098791066764221,1.0989377974005068,305
2023-01-01T18:15:00+00:00,1.0989377974005068,1.0990782057986417,1.0989207394784495,1.099040329610405,411
2023-01-01T18:20:00+00:00,1.099040329610405,1.099134175836844,1.0989818189779823,1.0990189050869157,332
2023-01-01T18:25:00+00:00,1.0990189050869157,1.0990388929142512,1.0989866893853928,1.0990123381876489,356
2023-01-01T18:30:00+00:00,1.0990123381876489,1.0990176600758839,1.0988224687134271,1.0988488725799948,454
2023-01-01T18:35:00+00:00,1.0988488725799948,1.0988766696693872,1.098765085208561,1.0988011955118346,453
2023-01-01T18:40:00+00:00,1.0988011955118346,1.098805699504188,1.0986452951697336,1.0986539219066542,350
2023-01-01T18:45:00+00:00,1.0986539219066542,1.0987850734028022,1.0986185737420104,1.098720701946702,493
2023-01-01T18:50:00+00:00,1.098720701946702,1.0988307168131912,1.0986850502140988,1.0987807309092008,328
2023-01-01T18:55:00+00:00,1.0987807309092008,1.0989486674727629,1.0986997083762982,1.0988653629176302,495
2023-01-01T19:00:00+00:00,1.0988653629176302,1.0989843595695805,1.0988325419903693,1.0989127130664402,447
2023-01-01T19:05:00+00:00,1.0989127130664402,1.098949774449471,1.0988648428173418,1.0988881102813708,292
2023-01-01T19:10:00+00:00,1.0988881102813708,1.0989758487277947,1.0987926813944557,1.0988483801181208,470
2023-01-01T19:15:00+00:00,1.0988483801181208,1.0989433042098071,1.098824930659615,1.098926717554264,68
2023-01-01T19:20:00+00:00,1.098926717554264,1.09916550077712,1.0989153873278659,1.099073099202646,482
2023-01-01T19:25:00+00:00,1.099073099202646,1.0991627989427617,1.0990507190901702,1.0991059539393166,283
2023-01-01T19:30:00+00:00,1.0991059539393166,1.099153907035872,1.0990147665246142,1.099151220890353,88
2023-01-01T19:35:00+00:00,1.099151220890353,1.0992807203722261,1.0989733705394822,1.0989985037158299,223
2023-01-01T19:40:00+00:00,1.0989985037158299,1.0990337016942844,1.0989027125239954,1.0989417780225055,395
2023-01-01T19:45:00+00:00,1.0989417780225055,1.0990081461669174,1.098903978967802,1.0989771383250821,212
2023-01-01T19:50:00+00:00,1.0989771383250821,1.0990518651133871,1.0987988644548863,1.0988610851347707,366
2023-01-01T19:55:00+00:00,1.0988610851347707,1.0989336678677208,1.09883165273957,1.0988694751145174,197
2023-01-01T20:00:00+00:00,1.0988694751145174,1.0990042243905183,1.0988486429916315,1.0990028841808055,374
2023-01-01T20:05:00+00:00,1.0990028841808055,1.0990249754058783,1.0989808297400774,1.0990184009843322,135
2023-01-01T20:10:00+00:00,1.0990184009843322,1.0991198849787154,1.0988741504119968,1.0989596254190923,200
2023-01-01T20:15:00+00:00,1.0989596254190923,1.0990345524095495,1.0989184081314152,1.0990011195234268,175
2023-01-01T20:20:00+00:00,1.0990011195234268,1.0990136883880874,1.0988925194643195,1.0989005768133806,90
2023-01-01T20:25:00+00:00,1.0989005768133806,1.0989385082071006,1.0988231355875457,1.0988543116862268,399
2023-01-01T20:30:00+00:00,1.0988543116862268,1.0989755926674785,1.0988197155873463,1.0988653249778797,180
2023-01-01T20:35:00+00:00,1.0988653249778797,1.0990075603430927,1.0988466951940674,1.098935806569399,461
2023-01-01T20:40:00+00:00,1.098935806569399,1.0989447257694476,1.098853565302313,1.0988723189758913,226
2023-01-01T20:45:00+00:00,1.0988723189758913,1.0989143506272143,1.0988608426679365,1.098864110323915,267
2023-01-01T20:50:00+00:00,1.098864110323915,1.0989155133293156,1.0987707997860183,1.0988325711226843,486
2023-01-01T20:55:00+00:00,1.0988325711226843,1.0991609233026178,1.0988286962498972,1.0991243334165524,342
2023-01-01T21:00:00+00:00,1.0991243334165524,1.099156776808768,1.099079495655241,1.099082795504173,474
2023-01-01T21:05:00+00:00,1.099082795504173,1.0991046324082285,1.099034051595414,1.099067629645395,339
2023-01-01T21:10:00+00:00,1.099067629645395,1.09922541959641,1.0989592552539762,1.0991603421622562,431
2023-01-01T21:15:00+00:00,1.0991603421622562,1.0992686019096352,1.0991299259217655,1.099132152387834,196
2023-01-01T21:20:00+00:00,1.099132152387834,1.0991779944639237,1.0991208835969197,1.0991423057342153,147
2023-01-01T21:25:00+00:00,1.0991423057342153,1.0991968703672172,1.0990380433994285,1.0990898609963897,419
2023-01-01T21:30:00+00:00,1.0990898609963897,1.0991790567083815,1.099075101297777,1.099103943364436,371
